article_doi,data_id
10.1038/sj.bjc.6603706,af048727
10.1002/anie.201609685,10.5517/ccdc.csd.cc1mm2dq
10.1016/j.poly.2013.11.017,10.5517/ccxz3kj
10.1016/j.poly.2013.11.017,10.5517/ccxz3hg
10.1016/j.poly.2013.11.017,10.5517/ccxz3jh
10.1016/j.poly.2013.11.017,10.5517/ccxz3lk
10.1039/c2dt31736b,10.5517/ccyzgcq
10.1039/c2dt31736b,10.5517/ccyzgdr
10.1039/c2dt31736b,10.5517/ccyzgbp
10.1039/c2dt31736b,10.5517/ccyzg9n
10.1039/c5sc03823e,10.5517/cc1jhrvm
10.1039/c5sc03823e,10.5517/cc1jhrtl
10.1039/c5sc03823e,10.5517/cc1jhrwn
10.1039/c5sc03823e,10.5517/cc1jhrxp
10.1039/c5sc03823e,10.5517/cc1jhryq
10.1021/ol051483k,10.5517/cc9pwrl
10.1021/ol051483k,10.5517/cc9pwsm
10.1159/000319864,10.6084/m9.figshare.4772134
10.1159/000319864,10.6084/m9.figshare.4772134.v1
10.1021/om050895u,10.5517/cc9f2zr
10.1021/om050895u,10.5517/cc9f2yq
10.1021/om050895u,10.5517/cc9f30t
10.1039/c7ob00739f,10.5517/ccdc.csd.cc1nbc9n
10.1039/c7ob00739f,10.5517/ccdc.csd.cc1nbcbp
10.1002/ejic.201100095,10.5517/ccw5jcx
10.1002/ejic.201100095,10.5517/ccw5jbw
10.1002/ejic.201100095,10.5517/ccw5jfz
10.1002/ejic.201100095,10.5517/ccw5jdy
10.1038/ng1040,ak016480
10.1038/ng1040,aw421659
10.1038/ng1040,be507109
10.1038/ng1040,ay157622
10.1038/ng1040,bab30260
10.1038/ng1040,aw767237
10.1038/ng1040,ac004383
10.1038/ng1040,al591668
10.1038/ng1040,np_115711
10.1038/ng1040,ab058726
10.1016/j.febslet.2004.11.114,1xod
10.1002/anie.200351764,10.5517/cc707l1
10.1002/anie.200351764,10.5517/cc707jz
10.1002/anie.200351764,10.5517/cc707m2
10.1002/anie.200351764,10.5517/cc707hy
10.1002/anie.200351764,10.5517/cc707p4
10.1002/anie.200351764,10.5517/cc707k0
10.1002/anie.200351764,10.5517/cc707n3
10.1002/chem.200601369,10.5517/ccnt84v
10.1002/chem.200601369,10.5517/ccnt82s
10.1002/chem.200601369,10.5517/ccnt83t
10.1002/chem.201501861,10.5517/cc13xrtl
10.1002/chem.201501861,10.5517/cc13xml7
10.1002/chem.201501861,10.5517/cc13xmk6
10.1002/chem.201501861,10.5517/cc13xmm8
10.1002/chem.201501861,10.5517/cc13y0bd
10.1002/chem.201501861,10.5517/cc10bb9z
10.1002/chem.201501861,10.5517/cc10bbc1
10.1002/chem.201501861,10.5517/cc13xmn9
10.1088/1674-1137/40/1/011001,10.17182/hepdata.75485
10.1088/1674-1137/40/1/011001,10.17182/hepdata.75485.v1
10.1021/om3010349,10.5517/cc10xcny
10.1002/chem.201304423,10.5517/cczm4xm
10.1002/chem.201304423,10.5517/cc11jm6d
10.1039/b901853k,10.5517/ccrk3n1
10.1039/b901853k,10.5517/ccrk3m0
10.1039/c6dt00039h,10.5517/cc1k8cfm
10.1039/c6dt00039h,10.5517/cc1k8cdl
10.1016/j.physletb.2007.06.001,10.17182/hepdata.48554.v1
10.1016/j.physletb.2007.06.001,10.17182/hepdata.48554
10.1016/j.physletb.2007.06.001,10.17182/hepdata.47998.v1
10.1016/j.physletb.2007.06.001,10.17182/hepdata.47998
10.1021/ic201155y,10.5517/ccxpwfw
10.1021/ic201155y,10.5517/ccxpwgx
10.1021/om9008873,10.5517/cct5k3m
10.1016/j.physletb.2012.07.010,10.17182/hepdata.58324
10.1016/j.physletb.2012.07.010,10.17182/hepdata.58809
10.1016/j.physletb.2012.07.010,10.17182/hepdata.58809.v1
10.1016/j.physletb.2012.07.010,10.17182/hepdata.58324.v1
10.1186/s13321-016-0123-9,10.6084/m9.figshare.c.3696463
10.1002/chem.200902611,10.5517/cct3xmf
10.1002/chem.200902611,10.5517/cct3xng
10.1016/j.physletb.2010.09.012,10.17182/hepdata.54580.v1
10.1016/j.physletb.2010.09.012,10.17182/hepdata.54580
10.1016/j.physletb.2010.09.012,10.17182/hepdata.55457
10.1016/j.physletb.2010.09.012,10.17182/hepdata.55457.v1
10.1038/nsb894,1o95
10.1038/nsb894,1o96
10.1038/nsb894,1o94
10.1038/nsb894,1o97
10.1038/nsb894,1o94
10.1038/nsb894,1o95
10.1038/nsb894,1djn
10.1038/nsb894,1o96
10.1038/nsb894,1o97
10.1039/b000576m,10.5517/cc4t8ry
10.1039/b000576m,10.5517/cc4t8t0
10.1039/b000576m,10.5517/cc4t8sz
10.1039/b810028d,10.5517/ccr6j7p
10.1039/b810028d,10.5517/ccr6j8q
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvfc7
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvf84
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvf51
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvfd8
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvf95
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvf73
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvfgb
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvfkf
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvff9
10.1002/anie.201605714,10.5517/ccdc.csd.cc1lvfb6
10.1140/epjc/s10052-007-0517-y,10.17182/hepdata.51357.v1
10.1140/epjc/s10052-007-0517-y,10.17182/hepdata.50943.v1
10.1140/epjc/s10052-007-0517-y,10.17182/hepdata.50943
10.1140/epjc/s10052-007-0517-y,10.17182/hepdata.51357
10.1159/000047464,10.3886/icpsr02231.v1
10.1039/b812074a,10.5517/ccr3pr8
10.1039/b812074a,10.5517/ccr3ps9
10.1186/s12888-017-1290-6,10.6084/m9.figshare.c.3737951
10.1002/anie.200353622,10.5517/cc7pql6
10.1021/ja502405e,10.5517/cc12nrhz
10.1021/ja502405e,10.5517/cc12nrcv
10.1021/ja502405e,10.5517/cc12nrfx
10.1021/ja502405e,10.5517/cc12nrdw
10.1021/ja502405e,10.5517/cc12nrj0
10.1021/ja502405e,10.5517/cc12nrgy
10.1039/c4cc10153g,10.5517/cc13vvxq
10.1039/c4cc10153g,10.5517/cc13vvtm
10.1039/c4cc10153g,10.5517/cc13vvvn
10.1039/c4cc10153g,10.5517/cc13vvwp
10.1021/ic501458q,10.5517/cc13kpv6
10.1021/ic501458q,10.5517/cc13kpmz
10.1021/ic501458q,10.5517/cc13kps4
10.1021/ic501458q,10.5517/cc13kpn0
10.1021/ic501458q,10.5517/cc13kpq2
10.1021/ic501458q,10.5517/cc13kpr3
10.1021/ic501458q,10.5517/cc13kpt5
10.1021/ic501458q,10.5517/cc13kpp1
10.1021/ja1001407,10.5517/ccv6r70
10.1021/ol801092s,10.5517/ccqqdrk
10.1021/cg100706n,10.5517/cctttyc
10.1021/cg100706n,10.5517/cctttxb
10.1021/cg100706n,10.5517/cctttw9
10.1039/c5dt02323h,10.5517/cc1j6q4l
10.1039/c5dt02323h,10.5517/cc1j6q5m
10.1039/c5dt02323h,10.5517/cc1j6q2j
10.1039/c5dt02323h,10.5517/cc1j6q3k
10.1039/c5dt02323h,10.5517/cc1j6q6n
10.1016/0370-2693(94)90882-6,10.17182/hepdata.68168.v1
10.1016/0370-2693(94)90882-6,10.17182/hepdata.68168
10.1016/0370-2693(94)90882-6,10.17182/hepdata.68011
10.1016/0370-2693(94)90882-6,10.17182/hepdata.67045
10.1016/0370-2693(94)90882-6,10.17182/hepdata.68011.v1
10.1016/0370-2693(94)90882-6,10.17182/hepdata.67045.v1
10.1002/ejic.200800486,10.5517/ccr37bd
10.1002/ejic.200800486,10.5517/ccr37fh
10.1002/ejic.200800486,10.5517/ccr37cf
10.1002/ejic.200800486,10.5517/ccr37dg
10.1002/ejic.200800486,10.5517/ccr37gj
10.1002/adma.201602338,10.5517/ccdc.csd.cc1ljsjf
10.1002/adma.201602338,10.5517/ccdc.csd.cc1ljshd
10.1002/adma.201602338,10.5517/ccdc.csd.cc1ljsgc
10.1016/0550-3213(88)90450-6,10.17182/hepdata.33644.v1
10.1016/0550-3213(88)90450-6,10.17182/hepdata.33644
10.1016/0550-3213(88)90450-6,10.17182/hepdata.33326
10.1016/0550-3213(88)90450-6,10.17182/hepdata.33326.v1
10.1002/chem.200802425,10.5517/ccpnmqn
10.1039/c2sc00924b,10.5517/ccwnzyf
10.1039/c2sc00924b,10.5517/ccwnzzg
10.1039/c2sc00924b,10.5517/ccwnzxd
10.1039/c2sc00924b,10.5517/ccwnzwc
10.1039/c2sc00924b,10.5517/ccwp00k
10.1073/pnas.1419028112,4oqr
10.1073/pnas.1419028112,4oqs
10.1002/anie.201003946,10.5517/ccs9bky
10.1002/anie.201003946,10.5517/ccs9blz
10.1007/s100520200940,10.17182/hepdata.48895.v1
10.1007/s100520200940,10.17182/hepdata.48405.v1
10.1007/s100520200940,10.17182/hepdata.48405
10.1007/s100520200940,10.17182/hepdata.48895
10.1140/epjc/s2003-01363-5,10.17182/hepdata.45871.v1
10.1140/epjc/s2003-01363-5,10.17182/hepdata.46433.v1
10.1140/epjc/s2003-01363-5,10.17182/hepdata.45871
10.1140/epjc/s2003-01363-5,10.17182/hepdata.46433
10.1140/epjc/s2003-01467-x,10.17182/hepdata.49157
10.1140/epjc/s2003-01467-x,10.17182/hepdata.49700
10.1140/epjc/s2003-01467-x,10.17182/hepdata.49700.v1
10.1140/epjc/s2003-01467-x,10.17182/hepdata.49157.v1
10.1039/b613386j,10.5517/ccnyl38
10.1016/j.physletb.2005.08.104,10.17182/hepdata.27314
10.1016/j.physletb.2005.08.104,10.17182/hepdata.27001
10.1016/j.physletb.2005.08.104,10.17182/hepdata.27001.v1
10.1016/j.physletb.2005.08.104,10.17182/hepdata.27314.v1
10.1039/c6ob00244g,10.5517/ccdc.csd.cc1kdx51
10.1039/c6ob00244g,10.5517/ccdc.csd.cc1kdx40
10.1039/c6ob00244g,10.5517/ccdc.csd.cc1kdx62
10.1002/ejic.201300176,10.5517/cczcyt2
10.1002/ejic.201300176,10.5517/cczcys1
10.1186/s13643-015-0117-0,10.6084/m9.figshare.c.3627254
10.1039/b818973k,10.5517/ccqt4zm
10.1039/b818973k,10.5517/ccqt4yl
10.1055/s-0031-1291014,10.5517/ccx6jyk
10.1055/s-0031-1291014,10.5517/ccx6jxj
10.1186/s12862-016-0608-1,10.6084/m9.figshare.c.3618035
10.1371/journal.pone.0134720,10.5061/dryad.k8hr0
10.1021/ic0002871,10.5517/cc55gtl
10.1021/ic0002871,10.5517/cc55gvm
10.1021/ic0002871,10.5517/cc55gsk
10.1186/s12891-017-1583-4,10.6084/m9.figshare.c.3791014
10.1016/j.febslet.2006.11.065,2ita
10.1016/j.febslet.2006.11.065,2nrg
10.1140/epjc/s10052-008-0777-1,10.17182/hepdata.51688.v1
10.1140/epjc/s10052-008-0777-1,10.17182/hepdata.51078
10.1140/epjc/s10052-008-0777-1,10.17182/hepdata.51688
10.1140/epjc/s10052-008-0777-1,10.17182/hepdata.51078.v1
10.1021/ja980765v,10.5517/cc40gxh
10.1186/s12931-016-0368-x,10.6084/m9.figshare.c.3607712
10.1016/0370-2693(81)90135-0,10.17182/hepdata.31062
10.1016/0370-2693(81)90135-0,10.17182/hepdata.31533.v1
10.1016/0370-2693(81)90135-0,10.17182/hepdata.31062.v1
10.1016/0370-2693(81)90135-0,10.17182/hepdata.31533
10.1016/j.fusengdes.2015.04.048,10.5281/zenodo.17608
10.1016/j.fusengdes.2015.04.048,10.5281/zenodo.18414
10.1016/j.physletb.2013.10.055,10.17182/hepdata.63109
10.1016/j.physletb.2013.10.055,10.17182/hepdata.63109.v1
10.1016/j.physletb.2013.10.055,10.17182/hepdata.63898
10.1016/j.physletb.2013.10.055,10.17182/hepdata.63898.v1
10.1016/0370-2693(84)90077-7,10.17182/hepdata.30510.v1
10.1016/0370-2693(84)90077-7,10.17182/hepdata.30510
10.1140/epjc/s10052-012-1926-0,10.17182/hepdata.58497.v1
10.1140/epjc/s10052-012-1926-0,10.17182/hepdata.58050.v1
10.1140/epjc/s10052-012-1926-0,10.17182/hepdata.58050
10.1140/epjc/s10052-012-1926-0,10.17182/hepdata.58497
10.1016/0550-3213(79)90425-5,10.17182/hepdata.35041
10.1016/0550-3213(79)90425-5,10.17182/hepdata.34778
10.1016/0550-3213(79)90425-5,10.17182/hepdata.34778.v1
10.1016/0550-3213(79)90425-5,10.17182/hepdata.35041.v1
10.1039/b416944a,10.5517/cc7y7q3
10.1039/c5dt01786f,10.5517/cc148xr2
10.1039/c5dt01786f,10.5517/cc148xq1
10.1002/anie.201105829,10.5517/ccx5sf8
10.1002/anie.201105829,10.5517/ccx5sd7
10.1016/j.solidstatesciences.2006.02.019,10.5517/cc9kdrz
10.1039/c2cc32586a,10.5517/ccybdxk
10.1002/anie.200801078,10.5517/ccqhd7t
10.1002/anie.200801078,10.5517/ccqhd9w
10.1002/anie.200801078,10.5517/ccqhd6s
10.1002/anie.200801078,10.5517/ccqhd5r
10.1002/anie.200801078,10.5517/ccqhd8v
10.1144/jgs2016-074,10.6084/m9.figshare.c.3469161.v1
10.1144/jgs2016-074,10.6084/m9.figshare.c.3469161
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcv3y
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcv72
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcv83
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcvb5
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcv61
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcv94
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcvd7
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcvc6
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcv4z
10.1038/ncomms14137,10.5517/ccdc.csd.cc1mcv2x
10.1021/om501033p,10.5517/cc13ftfs
10.1021/om501033p,10.5517/cc13ftgt
10.1140/epjc/s2005-02345-3,10.17182/hepdata.45893
10.1140/epjc/s2005-02345-3,10.17182/hepdata.45893.v1
10.1140/epjc/s2005-02345-3,10.17182/hepdata.46116
10.1140/epjc/s2005-02345-3,10.17182/hepdata.45487.v1
10.1140/epjc/s2005-02345-3,10.17182/hepdata.46116.v1
10.1140/epjc/s2005-02345-3,10.17182/hepdata.45487
10.1021/om400435b,10.5517/cc11ct4c
10.1021/om400435b,10.5517/cc11ct29
10.1021/om400435b,10.5517/cc11ct18
10.1021/om400435b,10.5517/cc11ct07
10.1021/om400435b,10.5517/cc11ct7g
10.1021/om400435b,10.5517/cc11ct8h
10.1021/om400435b,10.5517/cc11ct6f
10.1021/om400435b,10.5517/cc11ct3b
10.1021/om400435b,10.5517/cc11ct5d
10.1021/om061154b,10.5517/ccpp89x
10.1021/om061154b,10.5517/ccpp8by
10.1021/om500336v,10.5517/cc131lf5
10.1021/om500336v,10.5517/cc131ld4
10.1021/om500336v,10.5517/cc131lg6
10.1002/marc.200300310,10.5517/cc712w6
10.1016/j.tetlet.2011.06.050,10.5517/ccwlgvr
10.1002/anie.200900118,10.5517/ccs0r2l
10.1039/b302896h,10.5517/cc6xb6m
10.1016/0370-2693(82)91144-3,10.17182/hepdata.31000.v1
10.1016/0370-2693(82)91144-3,10.17182/hepdata.31000
10.1016/0370-2693(82)91144-3,10.17182/hepdata.31366
10.1016/0370-2693(82)91144-3,10.17182/hepdata.31366.v1
10.1021/ol301513h,10.5517/ccygxw5
10.1021/ol301513h,10.5517/ccygxv4
10.1021/ol301513h,10.5517/ccygxx6
10.1021/ol301513h,10.5517/ccygxz8
10.1021/ol301513h,10.5517/ccygxy7
10.1021/ol301513h,10.5517/ccygxt3
10.1038/srep07423,10.5517/cc127vnt
10.1038/srep07423,10.5517/cc127vms
10.1038/srep07423,10.5517/cc127vpv
10.1038/srep07423,10.5517/cc127vkq
10.1038/srep07423,10.5517/cc127vlr
10.1016/j.tet.2016.07.033,10.5517/ccdc.csd.cc10x8z5
10.1039/b819976k,10.5517/cc71p86
10.1039/b819976k,10.5517/ccrsbb5
10.1039/b819976k,10.5517/ccrsb94
10.1039/b819976k,10.5517/cc71pb8
10.1039/b819976k,10.5517/cc71p75
10.1039/b819976k,10.5517/cc7g14v
10.1039/b902079a,10.5517/ccrvf11
10.1039/b902079a,10.5517/ccs3zf8
10.1039/b902079a,10.5517/ccs3zg9
10.1039/b902079a,10.5517/ccs3zc6
10.1039/b902079a,10.5517/ccs3zd7
10.1016/j.physletb.2011.05.061,10.17182/hepdata.57147.v1
10.1016/j.physletb.2011.05.061,10.17182/hepdata.57147
10.1016/j.physletb.2011.05.061,10.17182/hepdata.57597
10.1016/j.physletb.2011.05.061,10.17182/hepdata.57597.v1
10.1002/anie.201601734,10.5517/ccdc.csd.cc1lc6nt
10.1002/anie.201601734,10.5517/ccdc.csd.cc1jpwps
10.1006/jmbi.1999.2609,1b57
10.1002/ejic.201300459,10.5517/cczfjpl
10.1021/bi962640d,1nul
10.1039/b800864g,10.5517/ccqn2w9
10.1039/b800864g,10.5517/ccqn2v8
10.1016/j.physletb.2014.06.041,10.17182/hepdata.64916
10.1016/j.physletb.2014.06.041,10.17182/hepdata.64916.v1
10.1016/j.physletb.2014.06.041,10.17182/hepdata.65711.v1
10.1016/j.physletb.2014.06.041,10.17182/hepdata.65711
10.1002/anie.201202544,4g45
10.1002/anie.201202544,4g48
10.1002/anie.201202544,4g44
10.1002/anie.201202544,4g46
10.1002/anie.201202544,10.5517/ccytzmb
10.1002/anie.201202544,4g2g
10.1002/anie.201202544,4g1x
10.1002/anie.201202544,4g47
10.1016/j.physletb.2011.09.048,10.17182/hepdata.58383.v1
10.1016/j.physletb.2011.09.048,10.17182/hepdata.58383
10.1016/j.physletb.2011.09.048,10.17182/hepdata.58856
10.1016/j.physletb.2011.09.048,10.17182/hepdata.58856.v1
10.1111/oik.04158,10.5061/dryad.d11rv
10.1021/cm049607v,10.5517/cc8m8lq
10.1021/cm049607v,10.5517/cc8m8kp
10.1021/cm049607v,10.5517/cc8m8jn
10.1021/acs.organomet.6b00121,10.5517/ccdc.csd.cc1k5chl
10.1021/acs.organomet.6b00121,10.5517/ccdc.csd.cc1kkl90
10.1021/acs.organomet.6b00121,10.5517/ccdc.csd.cc1k5cgk
10.1021/acs.organomet.6b00121,10.5517/ccdc.csd.cc1k5ckn
10.1021/acs.organomet.6b00121,10.5517/ccdc.csd.cc1kjpvm
10.1021/acs.organomet.6b00121,10.5517/ccdc.csd.cc1kkl8z
10.1021/acs.organomet.6b00121,10.5517/ccdc.csd.cc1k5cjm
10.1021/acscatal.5b02106,10.5517/ccdc.csd.cc1jrnrp
10.1021/acscatal.5b02106,10.5517/ccdc.csd.cc1jrnsq
10.1016/j.physletb.2016.08.020,10.17182/hepdata.73997.v1
10.1016/j.physletb.2016.08.020,10.17182/hepdata.73997
10.1016/j.physletb.2016.08.020,10.17182/hepdata.73286.v1
10.1016/j.physletb.2016.08.020,10.17182/hepdata.73286
10.1021/acs.inorgchem.5b01898,10.5517/cc14fv7n
10.1021/acs.inorgchem.5b01898,10.5517/cc14fv8p
10.1021/acs.inorgchem.5b01898,10.5517/cc1jjbx9
10.1021/ic101251a,10.5517/ccx7k3s
10.1021/ic101251a,10.5517/ccx7k5v
10.1021/ic101251a,10.5517/ccx7k4t
10.1021/om300351s,10.5517/cc101wqn
10.1021/om300351s,10.5517/cc101wrp
10.1021/om300351s,10.5517/cc101wpm
10.1021/ic1000842,10.5517/ccx5tvq
10.1021/ic1000842,10.5517/ccx5v0x
10.1021/ic1000842,10.5517/ccx5ttp
10.1021/ic1000842,10.5517/ccx5twr
10.1021/ic1000842,10.5517/ccx5tzv
10.1021/ic1000842,10.5517/ccx5txs
10.1021/ic1000842,10.5517/ccx5tyt
10.1021/ic801224u,10.5517/ccsh79s
10.1021/ic801224u,10.5517/ccsh78r
10.1039/c1cp20927b,10.5517/ccwh8k5
10.1039/c1cp20927b,10.5517/ccwh8n8
10.1039/c1cp20927b,10.5517/ccwh8m7
10.1039/c1cp20927b,10.5517/ccwh8l6
10.1039/c1cp20927b,10.5517/ccwh8j4
10.1021/ic302727w,10.5517/cczpnhs
10.1021/ic302727w,10.5517/cczpnjt
10.1021/ic302727w,10.5517/cczpnkv
10.1021/ic302727w,10.5517/cczpngr
10.1140/epjc/s10052-015-3454-1,10.17182/hepdata.67601.v1
10.1140/epjc/s10052-015-3454-1,10.17182/hepdata.68402.v1
10.1140/epjc/s10052-015-3454-1,10.17182/hepdata.67601
10.1140/epjc/s10052-015-3454-1,10.17182/hepdata.68402
10.1140/epjc/s10052-015-3454-1,10.17182/hepdata.68551.v1
10.1140/epjc/s10052-015-3454-1,10.17182/hepdata.68551
10.1002/pat.360,10.5517/ccq6mh0
10.1039/c3dt50695a,10.5517/cc102shc
10.1016/0370-2693(95)01588-4,10.17182/hepdata.44803
10.1016/0370-2693(95)01588-4,10.17182/hepdata.44803.v1
10.1039/c0dt01403f,2xll
10.1016/j.physletb.2016.07.042,10.17182/hepdata.73717
10.1016/j.physletb.2016.07.042,10.17182/hepdata.72995.v1
10.1016/j.physletb.2016.07.042,10.17182/hepdata.72995
10.1016/j.physletb.2016.07.042,10.17182/hepdata.73717.v1
10.1080/01425692.2013.816040,10.3886/icpsr03095.v2
10.1002/ejic.201601124,10.5517/ccdc.csd.cc1lzpy6
10.1002/ejic.201601124,10.5517/ccdc.csd.cc1lzpt2
10.1002/ejic.201601124,10.5517/ccdc.csd.cc1lzpz7
10.1002/ejic.201601124,10.5517/ccdc.csd.cc1lzpw4
10.1002/ejic.201601124,10.5517/ccdc.csd.cc1lzpv3
10.1002/ejic.201601124,10.5517/ccdc.csd.cc1lzpx5
10.1039/b802616e,10.5517/ccqc507
10.1038/eye.2011.91,af014459
10.1021/ja303355v,10.5517/ccxcxdk
10.1021/ja303355v,10.5517/ccyclrm
10.1016/j.jssc.2005.09.025,10.5517/cc98j79
10.1140/epjc/s2004-01852-y,10.17182/hepdata.48843
10.1140/epjc/s2004-01852-y,10.17182/hepdata.48155.v1
10.1140/epjc/s2004-01852-y,10.17182/hepdata.48843.v1
10.1140/epjc/s2004-01852-y,10.17182/hepdata.48155
10.1002/chem.201204115,10.5517/cczflfd
10.1002/chem.201204115,10.5517/cczfldc
10.1002/cbic.200700098,10.5517/ccpc5v1
10.1080/14772019.2016.1183149,10.6084/m9.figshare.3439187
10.1080/14772019.2016.1183149,10.6084/m9.figshare.3439187.v1
10.1039/c2dt31612a,10.5517/ccywxvk
10.1039/c2dt31612a,10.5517/ccywxj7
10.1039/c2dt31612a,10.5517/ccywxqf
10.1039/c2dt31612a,10.5517/ccywxnc
10.1039/c2dt31612a,10.5517/ccywxl9
10.1039/c2dt31612a,10.5517/ccywxtj
10.1039/c2dt31612a,10.5517/ccywxk8
10.1039/c2dt31612a,10.5517/ccywxzp
10.1039/c2dt31612a,10.5517/ccywxmb
10.1039/c2dt31612a,10.5517/ccywxwl
10.1055/s-0034-1380450,10.5517/cc14615k
10.1039/a903767e,10.5517/cc4q0c6
10.1002/cbic.200900279,3hf2
10.1371/journal.pone.0125606,10.5061/dryad.604h6
10.1002/chem.201002296,10.5517/cct6wpk
10.1002/chem.201002296,10.5517/cct6wql
10.1002/chem.201002296,10.5517/ccvbsnl
10.1002/chem.201002296,10.5517/cct6wmh
10.1002/chem.201002296,10.5517/cct6wnj
10.1002/chem.201002296,10.5517/cct6wlg
10.1021/om400406s,10.5517/cc10929p
10.1021/om400406s,10.5517/cc10927m
10.1021/om400406s,10.5517/cc10925k
10.1021/om400406s,10.5517/cc10923h
10.1021/om400406s,10.5517/cc10926l
10.1021/om400406s,10.5517/cc10924j
10.1021/om400406s,10.5517/cc10928n
10.1186/s13059-016-1078-x,10.6084/m9.figshare.c.3619565
10.1016/j.physletb.2012.01.035,10.17182/hepdata.57550
10.1016/j.physletb.2012.01.035,10.17182/hepdata.57981.v1
10.1016/j.physletb.2012.01.035,10.17182/hepdata.57981
10.1016/j.physletb.2012.01.035,10.17182/hepdata.57550.v1
10.1002/ejic.200700533,10.5517/ccpkgym
10.1002/ejic.200700533,10.5517/ccpkgzn
10.1002/ejic.200700533,10.5517/ccpkgxl
10.1039/b613384n,10.5517/ccnyljp
10.1039/b613384n,10.5517/ccnyl27
10.1021/jm0408013,10.5517/ccnyj47
10.1039/c1sc00786f,10.5517/ccw9whj
10.1039/c1sc00786f,10.5517/ccw9wjk
10.1039/c1sc00786f,10.5517/ccw9wgh
10.1021/ja0572452,10.5517/ccn679c
10.1021/ja0572452,10.5517/ccn67bd
10.1038/hdy.2010.58,fn646403
10.1021/om049392z,10.5517/cc8qp7w
10.1002/chem.201604613,10.5517/ccdc.csd.cc1md1nq
10.1039/c5cc05070g,10.5517/cc1431hs
10.1039/c5cc05070g,10.5517/cc1431gr
10.1021/ja907608c,10.5517/ccv58hr
10.1021/ja907608c,10.5517/ccv58fp
10.1021/ja907608c,10.5517/ccv58gq
10.1021/jo702706c,10.5517/ccp4jfr
10.1021/jo702706c,10.5517/ccp4jjv
10.1021/jo702706c,10.5517/ccp4jht
10.1021/jo702706c,10.5517/ccp4jgs
10.1021/om501144f,10.5517/cc13jcnn
10.1021/om501144f,10.5517/cc13jcpp
10.1002/anie.200601804,10.5517/ccnc7v2
10.1021/ja038565t,10.5517/cc1jwpqt
10.1021/ic901418z,10.5517/cct1j1d
10.1021/ic901418z,10.5517/cct1hx7
10.1021/ic901418z,10.5517/cct1hy8
10.1021/ic901418z,10.5517/cct1j0c
10.1021/ic901418z,10.5517/cct1j2f
10.1021/ic901418z,10.5517/cct1hz9
10.1016/0370-2693(87)90287-5,10.17182/hepdata.30202.v1
10.1016/0370-2693(87)90287-5,10.17182/hepdata.30202
10.1016/j.physletb.2003.06.056,10.17182/hepdata.45887
10.1016/j.physletb.2003.06.056,10.17182/hepdata.46431.v1
10.1016/j.physletb.2003.06.056,10.17182/hepdata.46431
10.1016/j.physletb.2003.06.056,10.17182/hepdata.45887.v1
10.1039/b811764k,10.5517/ccqfg8v
10.1039/b811764k,10.5517/ccqfgbx
10.1039/b811764k,10.5517/ccqfgcy
10.1039/b811764k,10.5517/ccqfg9w
10.1021/ic301109f,10.5517/ccz40wz
10.1021/ic301109f,10.5517/ccz40vy
10.1021/ic301109f,10.5517/ccz40tx
10.1039/b508675b,10.5517/cc979b4
10.1039/b508675b,10.5517/cc979c5
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.738125
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.738127
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.738146
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.872896
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.870867
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.872901
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.816862
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.872899
10.1016/j.quascirev.2008.03.003,10.1594/pangaea.816899
10.1016/j.physletb.2012.06.056,10.17182/hepdata.61739
10.1016/j.physletb.2012.06.056,10.17182/hepdata.61739.v1
10.1016/j.physletb.2012.06.056,10.17182/hepdata.61274
10.1016/j.physletb.2012.06.056,10.17182/hepdata.61274.v1
10.1039/c1ob05710c,10.5517/ccvkdrj
10.1039/c1ob05710c,10.5517/ccv61jl
10.1039/c1ob05710c,10.5517/ccv61km
10.1039/c1ob05710c,10.5517/ccv61ln
10.1039/c1ob05710c,10.5517/ccv61mp
10.1039/c1ce05615h,10.5517/ccwr8tp
10.1039/b106005h,10.5517/cc5qfny
10.1039/b106005h,10.5517/cc5dr8k
